name,dataset,default,knn-fft,knn-naive
mHealth,mHealth_Subject7_Ankle_Y-Gyro,5.02033,66.8008,380.10797
mHealth,mHealth_Subject7_Ankle_Z-Gyro,5.080180000000001,21.325640000000003,413.43627
mHealth,mHealth_Subject7_Ankle_X-Mag,4.919840000000001,20.279829999999997,372.99633
mHealth,mHealth_Subject7_Ankle_Y-Mag,5.243000000000001,40.348220000000005,386.88761
mHealth,mHealth_Subject7_Ankle_Z-Mag,5.528200000000001,64.86781,382.67055999999997
mHealth,mHealth_Subject8_Ankle_X-Acc,4.562970000000001,60.723470000000006,393.55844
mHealth,mHealth_Subject8_Ankle_Y-Acc,4.78453,62.80005000000001,427.79814000000005
mHealth,mHealth_Subject8_Ankle_Z-Acc,4.771720000000001,14.52825,383.87753
mHealth,mHealth_Subject8_Ankle_X-Gyro,4.9626,60.123689999999996,447.64107
mHealth,mHealth_Subject8_Ankle_Y-Gyro,4.87905,26.04414,345.83588
mHealth,mHealth_Subject8_Ankle_Z-Gyro,4.597950000000001,59.763729999999995,327.18280999999996
mHealth,mHealth_Subject8_Ankle_X-Mag,4.345970000000001,16.39957,345.21889000000004
mHealth,mHealth_Subject8_Ankle_Y-Mag,4.690000000000001,59.81457000000001,326.52754999999996
mHealth,mHealth_Subject8_Ankle_Z-Mag,4.599550000000001,16.900589999999998,315.32278
mHealth,mHealth_Subject9_Ankle_X-Acc,4.728630000000001,15.13803,340.79928
mHealth,mHealth_Subject9_Ankle_Y-Acc,4.984860000000001,15.031530000000002,340.13904
mHealth,mHealth_Subject9_Ankle_Z-Acc,5.059320000000001,15.4046,315.13221
mHealth,mHealth_Subject9_Ankle_X-Gyro,4.898130000000001,61.62119,330.38436
mHealth,mHealth_Subject9_Ankle_Y-Gyro,4.80001,61.10226999999999,329.29666000000003
mHealth,mHealth_Subject9_Ankle_Z-Gyro,4.716120000000001,20.733750000000004,335.02375
mHealth,mHealth_Subject9_Ankle_X-Mag,4.765910000000001,17.04455,322.12701999999996
mHealth,mHealth_Subject9_Ankle_Y-Mag,4.802550000000001,13.563719999999998,327.27478
mHealth,mHealth_Subject9_Ankle_Z-Mag,5.029580000000001,13.49607,328.17149
mHealth,mHealth_Subject10_Ankle_X-Acc,5.28821,60.4963,299.9221
mHealth,mHealth_Subject10_Ankle_Y-Acc,5.003620000000001,36.56115,300.78614999999996
mHealth,mHealth_Subject10_Ankle_Z-Acc,4.79321,59.01891,291.16731
mHealth,mHealth_Subject10_Ankle_X-Gyro,4.942290000000001,14.150739999999997,325.13279
mHealth,mHealth_Subject10_Ankle_Y-Gyro,5.062410000000001,12.07877,310.71666999999997
mHealth,mHealth_Subject10_Ankle_Z-Gyro,5.063810000000001,14.842250000000002,305.72006
mHealth,mHealth_Subject10_Ankle_X-Mag,4.59313,34.856339999999996,303.09643
mHealth,mHealth_Subject10_Ankle_Y-Mag,4.841980000000001,57.40713,319.19174
mHealth,mHealth_Subject10_Ankle_Z-Mag,4.571420000000001,58.31187,296.18823
WESAD,WESAD_Subject2_chest_X-ACC,564.83103,1391.8641999999998,27414.496429999996
WESAD,WESAD_Subject2_chest_Y-ACC,555.7723000000001,3199.546670000001,28882.573429999968
WESAD,WESAD_Subject2_chest_Z-ACC,581.9483199999997,5343.84283,28224.511490000008
WESAD,WESAD_Subject2_chest_ECG,565.8555299999999,5360.48439,28181.114530000017
WESAD,WESAD_Subject2_chest_EMG,560.7808799999997,1416.0005500000004,25140.835550000003
WESAD,WESAD_Subject2_chest_EDA,558.1001399999997,1231.0622599999995,30098.290440000008
WESAD,WESAD_Subject2_chest_Temp,567.2856300000002,2193.9770700000004,24539.13380000001
WESAD,WESAD_Subject2_chest_Resp,538.4114400000001,5110.505260000004,30373.25985999999
WESAD,WESAD_Subject3_chest_X-ACC,546.6991300000003,5383.630160000002,30225.78364999999
WESAD,WESAD_Subject3_chest_Y-ACC,547.6950600000002,5376.389799999998,30422.361940000017
WESAD,WESAD_Subject3_chest_Z-ACC,559.1998199999999,5223.097709999998,30966.926280000007
WESAD,WESAD_Subject3_chest_ECG,569.6938699999997,1363.80822,28658.28937999998
WESAD,WESAD_Subject3_chest_EMG,561.7060299999997,5412.244880000003,29559.60283
WESAD,WESAD_Subject3_chest_EDA,562.0609599999993,5226.683850000001,30664.367459999987
WESAD,WESAD_Subject3_chest_Temp,557.9812299999995,1388.2698200000004,28283.188759999968
WESAD,WESAD_Subject3_chest_Resp,449.5555299999999,5024.916140000003,30796.722980000006
WESAD,WESAD_Subject4_chest_X-ACC,583.8048800000004,1546.64704,28697.89539000001
WESAD,WESAD_Subject4_chest_Y-ACC,558.2767699999999,5534.088400000001,29867.240249999995
WESAD,WESAD_Subject4_chest_Z-ACC,568.9409399999998,1395.7581599999999,29671.738190000004
WESAD,WESAD_Subject4_chest_ECG,582.1903900000003,3300.362730000001,29315.540530000013
WESAD,WESAD_Subject4_chest_EMG,575.71076,1415.5273500000005,27420.573390000005
WESAD,WESAD_Subject4_chest_EDA,556.3215099999998,1192.3721100000002,26597.579799999996
WESAD,WESAD_Subject4_chest_Temp,567.1406599999997,5986.533530000002,28006.71551000001
WESAD,WESAD_Subject4_chest_Resp,510.4842200000001,1416.9100299999998,30951.40367999999
WESAD,WESAD_Subject5_chest_X-ACC,566.4689499999997,1236.5629400000007,28538.257490000007
WESAD,WESAD_Subject5_chest_Y-ACC,595.8868500000002,5537.9644000000035,29446.84202999998
WESAD,WESAD_Subject5_chest_Z-ACC,578.75297,1203.6042200000009,28717.756259999987
WESAD,WESAD_Subject5_chest_ECG,565.6011599999999,5574.960490000002,29847.266200000013
WESAD,WESAD_Subject5_chest_EMG,584.3151400000003,6078.611389999998,29163.98426000001
WESAD,WESAD_Subject5_chest_EDA,566.4746499999999,5616.843580000001,30121.613450000004
WESAD,WESAD_Subject5_chest_Temp,583.93507,7038.036239999998,26400.901550000006
WESAD,WESAD_Subject5_chest_Resp,443.7373899999999,5118.710749999997,31511.07786
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject418,146.01172999999997,1514.2037899999998,10312.899100000002
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject418,150.94693999999998,1542.0540899999999,7264.12657
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject419,141.13119999999995,1524.39038,7410.713460000002
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject419,140.01027999999997,1545.2580900000003,10317.815229999998
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject420,139.79432,1387.5589399999997,10559.307950000006
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject420,139.95981999999998,1395.0031600000002,8500.86306
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject421,133.79912999999996,318.66031,9408.68932
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject421,135.45197,314.60586,10453.567960000002
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject422,146.85835000000003,317.67575000000016,7403.627460000002
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject422,146.55276,317.32388,10151.022620000002
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject423,147.60916999999995,448.6386299999999,10071.563950000002
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject423,148.24865,456.9032700000001,7429.761350000001
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject424,142.27983,833.0620799999998,10421.34857
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject424,142.79869,835.1520799999998,7581.924500000001
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject425,142.80685999999997,845.4445399999998,7876.430659999997
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject425,145.30756,835.0022500000001,10362.12241
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject426,141.98368999999994,422.00145,7360.88155
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject426,138.32663000000002,429.8285300000001,7535.629570000003
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject427,146.02808999999996,456.8764800000001,10133.092979999994
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject427,143.56026999999997,450.5992800000001,7401.618290000002
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject428,143.18659999999997,346.54054999999994,10476.221040000004
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject428,139.17266000000004,347.14196999999996,10513.69413
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject429,138.76868999999996,1519.7824099999998,7525.406220000001
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject429,138.93725999999998,1538.2112800000002,7797.939979999999
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject430,126.66261000000006,405.42854000000005,10258.444070000007
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject430,129.67280999999997,405.8142000000001,7348.82065
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject602,138.23994999999994,1391.1330299999997,7927.511700000001
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject602,141.20270000000002,1401.4206599999998,10435.435909999998
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject605,145.62757999999997,392.22756999999996,10010.148210000003
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject605,146.42898000000005,393.85549,8048.405730000004
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject607,140.46502000000007,1526.0093499999996,10360.633810000003
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject607,144.24128000000002,1532.9427800000008,10199.704389999999
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject609,145.10069999999996,1528.22494,7234.56538
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject609,148.87495000000007,1541.7416499999995,10114.989689999995
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject610,143.68940999999995,308.60017000000005,7421.174339999999
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject610,142.41886999999994,303.2763,10284.97525
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject611,145.5129499999999,1776.1517200000005,10086.88523
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject611,147.48201,1767.0780299999992,10056.536479999997
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject612,147.71025999999995,1554.57877,7407.386569999998
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject612,145.2129,1535.1805299999999,7409.841320000002
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject614,139.95636999999994,391.18417000000017,10293.211809999992
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject614,138.18710000000002,390.76904999999994,7746.271490000001
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject615,146.37825,356.71058000000005,8297.94902
MIT-BIH-VE,MIT-BIH-VE_ECG_Subject615,147.95718999999997,359.09834,10053.48551
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject100,196.42740999999995,582.1686199999999,9644.524780000002
MIT-BIH-Arr,MIT-BIH-Arr_V5_Subject100,195.18435000000005,572.8579700000003,13390.10706
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject101,196.06137,565.52826,9568.187209999996
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject101,184.60228999999998,405.9475600000002,17764.158050000002
MIT-BIH-Arr,MIT-BIH-Arr_V5_Subject102,197.36401,405.72664999999995,9282.836600000002
MIT-BIH-Arr,MIT-BIH-Arr_V2_Subject102,196.33041999999998,488.62544999999983,17651.751760000003
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject103,194.08039000000002,2094.04611,11192.79739
MIT-BIH-Arr,MIT-BIH-Arr_V2_Subject103,195.54174,1953.7787000000003,17332.87616999999
MIT-BIH-Arr,MIT-BIH-Arr_V5_Subject104,183.41755,545.97586,9501.820360000003
MIT-BIH-Arr,MIT-BIH-Arr_V2_Subject104,188.01572000000007,405.93899000000016,9657.037010000004
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject105,189.36376,411.5977400000001,14170.238329999996
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject105,188.63201999999998,531.6719800000002,9677.991990000004
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject106,183.71125999999992,2089.584049999999,9357.751599999998
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject106,192.82950000000002,2059.1020000000003,17458.283390000004
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject107,207.01861999999997,477.01707,17718.279640000004
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject107,196.41973000000004,420.59534,18554.52136000001
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject108,195.29014000000006,1970.9087899999993,18313.63016
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject108,189.30946000000006,1967.9275800000003,18092.17638
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject109,194.32886999999994,2088.18243,9464.305550000005
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject109,194.4760299999999,558.3976200000001,17762.92709
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject111,196.67763000000002,626.6331599999999,9378.112299999997
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject111,191.03678000000002,2082.19486,17676.624549999997
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject112,192.00047,2083.38745,9460.78722
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject112,198.60731999999996,2107.06781,16912.593740000004
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject113,193.54139000000004,436.40241000000003,11557.916610000004
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject113,201.30442000000008,1970.6705000000004,17565.30338
MIT-BIH-Arr,MIT-BIH-Arr_V5_Subject114,198.75587000000004,414.5228500000001,17426.060529999995
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject114,194.44155999999998,483.03890000000007,14293.981269999998
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject115,199.67533999999992,475.8114,17267.328819999995
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject115,205.1499999999999,1956.9186400000006,17214.476659999997
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject116,201.71747999999997,646.1117299999999,9073.639099999999
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject116,201.7583400000001,1966.9242699999995,9830.242589999998
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject117,198.90305999999998,608.7635499999999,14021.714659999996
MIT-BIH-Arr,MIT-BIH-Arr_V2_Subject117,197.72775000000004,562.2172899999999,17708.279619999998
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject118,199.3952,2108.25484,16797.957409999995
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject118,193.8982499999999,2082.7274599999996,17012.981030000006
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject119,188.75025000000002,475.8804800000002,17516.393070000002
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject119,194.88698000000005,472.65846,18370.16113
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject121,207.33972000000003,1999.1325899999995,14094.436089999997
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject121,203.39394000000001,525.0076600000001,17745.852250000007
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject122,195.1611399999999,2104.17569,17530.664039999996
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject122,206.5907299999999,522.0039700000001,9199.76755
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject123,195.80595000000002,529.76652,17384.315059999997
MIT-BIH-Arr,MIT-BIH-Arr_V5_Subject123,196.35322000000002,529.7594300000002,17247.737639999996
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject124,198.76732,1945.1883099999998,17175.947920000002
MIT-BIH-Arr,MIT-BIH-Arr_V4_Subject124,197.50462,488.3660600000001,13850.552669999997
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject200,189.28696999999997,1975.0648099999999,17051.895480000007
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject200,184.16756000000004,615.1538,17589.040640000003
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject201,192.49617999999998,650.0320500000001,10151.273899999997
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject201,190.61925999999994,2108.706509999999,16873.848090000003
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject202,190.08273,1900.3706700000002,9639.10294
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject202,184.43914000000004,479.31372000000005,9658.036460000003
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject203,186.51698000000002,642.4430000000001,9355.082159999998
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject203,183.30692000000005,1995.25788,9113.34803
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject205,190.38502,638.5449799999998,13639.8077
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject205,183.24435999999997,1987.3787999999997,9627.271910000003
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject207,179.20479999999998,1124.78384,10781.84156
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject207,190.02191999999997,507.84035000000006,9917.586230000003
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject208,182.41602999999998,431.9089700000001,11490.695280000002
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject208,188.97789000000003,536.8010399999998,9797.979200000003
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject209,182.56066,2021.9558599999996,9426.742029999998
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject209,184.89971999999992,2037.3625200000004,9437.687409999999
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject210,185.95554999999996,1874.5695299999998,9574.953919999998
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject210,189.31913000000006,1892.8579199999992,14647.267
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject212,179.22815000000006,1999.72992,13270.812090000003
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject212,174.20945,1980.71931,9229.092099999998
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject213,189.09752000000012,2323.470619999999,10713.543510000005
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject213,184.85181999999992,476.31191999999993,11138.009349999998
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject214,185.84073999999995,1905.990730000001,9379.680440000004
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject214,182.56287999999998,1865.6778499999987,9613.14162
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject215,185.23068999999998,434.14586000000025,9293.5407
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject215,186.44602,1864.8386799999994,9308.630380000002
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject217,176.82544000000004,1987.7114200000003,9454.130609999998
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject217,187.98150999999987,1968.1997399999993,8961.299669999999
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject219,182.49767999999995,449.96087000000006,9389.98183
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject219,185.84866999999994,1880.3640000000003,9430.634869999998
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject220,192.39404999999996,633.13066,9587.642440000001
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject220,186.01579,430.6455500000002,10088.716280000002
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject221,187.5767099999999,1892.0491699999995,9298.2022
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject221,195.56119,1900.18369,9732.93717
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject222,174.67004000000003,1743.0156600000003,9390.37123
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject222,180.16825999999998,1733.8665600000004,9680.98529
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject223,187.60625,416.29928000000007,9059.573330000001
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject223,185.96883000000005,1889.0836499999998,9309.593050000001
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject228,184.33239999999998,454.5381299999999,9453.79704
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject228,186.16828999999996,1736.1270600000007,9337.491179999999
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject230,172.33168000000006,403.21268,9864.712289999998
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject230,168.44507999999993,568.6272099999999,8800.40404
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject231,191.27204000000006,544.41275,9200.924730000004
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject231,182.64088999999998,392.0735200000001,9063.963250000003
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject232,182.42372999999995,1841.03861,9382.534379999997
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject232,181.90463999999992,1686.355279999999,8698.935219999998
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject233,185.48356,1674.5765800000008,9794.27198
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject233,191.70898,520.4743900000001,10373.83956
MIT-BIH-Arr,MIT-BIH-Arr_MLII_Subject234,189.02240999999995,1815.07079,9524.476950000002
MIT-BIH-Arr,MIT-BIH-Arr_V1_Subject234,187.69516000000002,1842.7519499999996,9527.483459999998
SleepDB,SleepDB_SubjectST7011J0-PSG_EEG_Fpz-Cz,1135.6303699999994,3246.11913,62761.81086999999
SleepDB,SleepDB_SubjectST7011J0-PSG_EEG_Pz-Oz,1116.353400000001,2881.447229999996,87139.60826999991
SleepDB,SleepDB_SubjectST7011J0-PSG_EOG_horizontal,1133.17493,3255.4090199999946,68201.10669999999
SleepDB,SleepDB_SubjectST7011J0-PSG_EMG_submental,1140.7838999999994,10224.277219999987,98042.93071999999
SleepDB,SleepDB_SubjectST7022J0-PSG_EEG_Fpz-Cz,953.8100299999998,8868.983930000008,51929.35119
SleepDB,SleepDB_SubjectST7022J0-PSG_EEG_Pz-Oz,1010.7804300000006,2425.530019999999,71139.29318999994
SleepDB,SleepDB_SubjectST7022J0-PSG_EOG_horizontal,988.4558700000006,2111.095689999998,72977.83629000005
SleepDB,SleepDB_SubjectST7022J0-PSG_EMG_submental,962.5105900000003,2889.174980000001,87475.28043999997
SleepDB,SleepDB_SubjectST7041J0-PSG_EEG_Fpz-Cz,998.3152000000003,2119.640189999999,74701.97813999998
SleepDB,SleepDB_SubjectST7041J0-PSG_EEG_Pz-Oz,984.4179599999998,8903.076149999997,86068.28551999995
SleepDB,SleepDB_SubjectST7041J0-PSG_EOG_horizontal,989.3158800000002,9321.827390000004,54032.528629999986
SleepDB,SleepDB_SubjectST7041J0-PSG_EMG_submental,1013.6756000000004,2259.395180000001,50787.61873999996
SleepDB,SleepDB_SubjectST7052J0-PSG_EEG_Fpz-Cz,1029.52402,4195.873229999999,97122.41434999996
SleepDB,SleepDB_SubjectST7052J0-PSG_EEG_Pz-Oz,1087.0263700000007,3060.3704300000004,95914.63576999996
SleepDB,SleepDB_SubjectST7052J0-PSG_EOG_horizontal,1016.6142900000004,2139.17643,94885.77836000017
SleepDB,SleepDB_SubjectST7052J0-PSG_EMG_submental,1019.92414,4133.76275,93604.62197999995
SleepDB,SleepDB_SubjectST7061J0-PSG_EEG_Fpz-Cz,1045.9852099999994,9281.030950000006,93505.04304999995
SleepDB,SleepDB_SubjectST7061J0-PSG_EEG_Pz-Oz,1051.1003999999998,4120.637690000001,86166.01665999995
SleepDB,SleepDB_SubjectST7061J0-PSG_EOG_horizontal,1034.952940000001,3976.0833299999977,55998.67643999993
SleepDB,SleepDB_SubjectST7061J0-PSG_EMG_submental,1014.5856800000003,9377.022699999994,92822.21527000004
SleepDB,SleepDB_SubjectST7071J0-PSG_EEG_Fpz-Cz,860.1531700000002,1909.5479500000006,79893.22299000001
SleepDB,SleepDB_SubjectST7071J0-PSG_EEG_Pz-Oz,893.5441699999989,1950.5106100000003,81665.35621000004
SleepDB,SleepDB_SubjectST7071J0-PSG_EOG_horizontal,871.2744999999999,8370.28406,80258.71743000002
SleepDB,SleepDB_SubjectST7071J0-PSG_EMG_submental,877.9509400000001,2516.0969899999996,64487.2713
SleepDB,SleepDB_SubjectST7082J0-PSG_EEG_Fpz-Cz,906.66161,8345.26078,76002.65981999996
SleepDB,SleepDB_SubjectST7082J0-PSG_EEG_Pz-Oz,901.6875099999994,8316.282599999995,50002.45382999999
SleepDB,SleepDB_SubjectST7082J0-PSG_EOG_horizontal,864.9323199999997,8738.46345,80723.61679
SleepDB,SleepDB_SubjectST7082J0-PSG_EMG_submental,893.14431,8314.239710000003,81101.72032999998
SleepDB,SleepDB_SubjectST7092J0-PSG_EEG_Fpz-Cz,890.9958500000006,1987.3943300000003,68728.91820999993
SleepDB,SleepDB_SubjectST7092J0-PSG_EEG_Pz-Oz,929.5004600000004,8446.323439999996,61852.164010000066
SleepDB,SleepDB_SubjectST7092J0-PSG_EOG_horizontal,891.1965600000001,2302.414060000001,74864.83594000006
SleepDB,SleepDB_SubjectST7092J0-PSG_EMG_submental,920.1918400000001,8755.103660000006,80361.76923999997
SleepDB,SleepDB_SubjectST7101J0-PSG_EEG_Fpz-Cz,1051.92896,9527.693950000014,93237.38866000003
SleepDB,SleepDB_SubjectST7101J0-PSG_EEG_Pz-Oz,1019.6222099999997,3103.3232400000024,55621.63612999996
SleepDB,SleepDB_SubjectST7101J0-PSG_EOG_horizontal,1036.7078200000012,2246.0591600000016,84877.50414999985
SleepDB,SleepDB_SubjectST7101J0-PSG_EMG_submental,1061.4823099999996,3071.1304099999957,97895.30390000009
SleepDB,SleepDB_SubjectST7112J0-PSG_EEG_Fpz-Cz,960.36384,8730.758569999998,82067.41894
SleepDB,SleepDB_SubjectST7112J0-PSG_EEG_Pz-Oz,981.6522600000004,2961.6573399999984,76711.98100999999
SleepDB,SleepDB_SubjectST7112J0-PSG_EOG_horizontal,949.2765100000008,2157.5113800000013,48862.459409999996
SleepDB,SleepDB_SubjectST7112J0-PSG_EMG_submental,952.0235800000005,8929.346580000001,52974.362210000014
SleepDB,SleepDB_SubjectST7121J0-PSG_EEG_Fpz-Cz,1040.9853000000003,2917.4289500000014,54102.24734
SleepDB,SleepDB_SubjectST7121J0-PSG_EEG_Pz-Oz,965.6457300000003,2923.8857399999983,77613.47820999996
SleepDB,SleepDB_SubjectST7121J0-PSG_EOG_horizontal,1009.8217299999994,2067.6477900000014,92918.66377
SleepDB,SleepDB_SubjectST7121J0-PSG_EMG_submental,973.3918200000006,2375.7302799999993,95444.36078000002
SleepDB,SleepDB_SubjectST7132J0-PSG_EEG_Fpz-Cz,865.9318100000004,7809.313059999997,67114.76894
SleepDB,SleepDB_SubjectST7132J0-PSG_EEG_Pz-Oz,848.5167999999999,2135.0321899999976,70164.36124000004
SleepDB,SleepDB_SubjectST7132J0-PSG_EOG_horizontal,832.7097200000004,7877.84608,69321.96232
SleepDB,SleepDB_SubjectST7132J0-PSG_EMG_submental,849.9019400000006,2165.7476900000006,77728.75940000001
SleepDB,SleepDB_SubjectST7141J0-PSG_EEG_Fpz-Cz,865.37171,7947.939679999998,73506.88057000005
SleepDB,SleepDB_SubjectST7141J0-PSG_EEG_Pz-Oz,826.6282699999992,2151.52526,81113.73759999992
SleepDB,SleepDB_SubjectST7141J0-PSG_EOG_horizontal,811.8941300000007,7951.874299999998,62150.73274
SleepDB,SleepDB_SubjectST7141J0-PSG_EMG_submental,777.0702299999998,2665.286279999999,69897.24171000003
SleepDB,SleepDB_SubjectST7151J0-PSG_EEG_Fpz-Cz,1097.7978499999995,3068.0058699999986,80087.97948000005
SleepDB,SleepDB_SubjectST7151J0-PSG_EEG_Pz-Oz,1093.0361299999993,3129.6792799999994,82654.98486000004
SleepDB,SleepDB_SubjectST7151J0-PSG_EOG_horizontal,1108.5554800000004,10505.148789999988,78049.79789999999
SleepDB,SleepDB_SubjectST7151J0-PSG_EMG_submental,1099.7884799999993,2683.4233499999987,80243.03603000003
